Bandit,Reward,Algorithm
3,3.946198415437658,ThompsonSamplingBandit
3,3.6702509652450965,ThompsonSamplingBandit
3,2.4328181972447327,ThompsonSamplingBandit
3,5.111881361546153,ThompsonSamplingBandit
3,4.8652357863575855,ThompsonSamplingBandit
3,3.182548208186621,ThompsonSamplingBandit
3,4.3609157737178705,ThompsonSamplingBandit
3,4.294510829903763,ThompsonSamplingBandit
3,4.508823491956099,ThompsonSamplingBandit
3,2.719598605453517,ThompsonSamplingBandit
3,3.8623094416919534,ThompsonSamplingBandit
3,3.8281399010080364,ThompsonSamplingBandit
3,3.134462521722851,ThompsonSamplingBandit
3,2.85352133432764,ThompsonSamplingBandit
3,4.387994846065045,ThompsonSamplingBandit
3,4.373341547524877,ThompsonSamplingBandit
3,4.355125636155214,ThompsonSamplingBandit
3,3.6807841399063883,ThompsonSamplingBandit
3,5.508329666994485,ThompsonSamplingBandit
3,2.4916187305070743,ThompsonSamplingBandit
3,3.5741638851928137,ThompsonSamplingBandit
3,4.579210078062455,ThompsonSamplingBandit
3,3.6333097849957428,ThompsonSamplingBandit
3,3.0503094430642057,ThompsonSamplingBandit
3,4.349200942901365,ThompsonSamplingBandit
3,5.293494906258057,ThompsonSamplingBandit
3,3.40376380084022,ThompsonSamplingBandit
3,4.977112658407084,ThompsonSamplingBandit
3,4.521269101339889,ThompsonSamplingBandit
3,3.723911622430857,ThompsonSamplingBandit
3,3.8842556393549024,ThompsonSamplingBandit
3,2.7452970229994635,ThompsonSamplingBandit
3,3.1374591137376537,ThompsonSamplingBandit
3,2.724802625907887,ThompsonSamplingBandit
3,4.273234935215935,ThompsonSamplingBandit
3,3.0939639629002986,ThompsonSamplingBandit
3,6.112190228068478,ThompsonSamplingBandit
3,2.6835258860170494,ThompsonSamplingBandit
3,4.727008016723461,ThompsonSamplingBandit
3,3.5079225928593276,ThompsonSamplingBandit
3,4.091092503336451,ThompsonSamplingBandit
3,5.466687942723622,ThompsonSamplingBandit
3,5.834254207005413,ThompsonSamplingBandit
3,4.778910547440061,ThompsonSamplingBandit
3,3.5587044905762784,ThompsonSamplingBandit
3,2.2279237504092135,ThompsonSamplingBandit
3,2.476231554121064,ThompsonSamplingBandit
3,4.360274092822497,ThompsonSamplingBandit
3,3.954826918183964,ThompsonSamplingBandit
3,2.409572595798858,ThompsonSamplingBandit
3,3.2511428738309918,ThompsonSamplingBandit
3,2.1744090823037263,ThompsonSamplingBandit
3,3.9649763431237544,ThompsonSamplingBandit
3,4.859262288722291,ThompsonSamplingBandit
3,3.8720185168845735,ThompsonSamplingBandit
3,3.2378398571506284,ThompsonSamplingBandit
3,5.090485659127729,ThompsonSamplingBandit
3,3.629464229863129,ThompsonSamplingBandit
3,3.3826465371309467,ThompsonSamplingBandit
3,2.9921054593739838,ThompsonSamplingBandit
3,4.6616061153380555,ThompsonSamplingBandit
3,4.511001155399788,ThompsonSamplingBandit
3,4.225665847221316,ThompsonSamplingBandit
3,5.475135719420276,ThompsonSamplingBandit
3,5.497442082664051,ThompsonSamplingBandit
3,4.367544769340327,ThompsonSamplingBandit
3,5.268886057122769,ThompsonSamplingBandit
3,3.595953855099829,ThompsonSamplingBandit
3,3.065659381237105,ThompsonSamplingBandit
3,1.1274238363768205,ThompsonSamplingBandit
3,3.1782126074232844,ThompsonSamplingBandit
3,3.853228063326135,ThompsonSamplingBandit
3,3.735473191253767,ThompsonSamplingBandit
3,4.1035603158804195,ThompsonSamplingBandit
3,4.793749521721743,ThompsonSamplingBandit
3,4.2026969992705805,ThompsonSamplingBandit
3,4.918097271443109,ThompsonSamplingBandit
3,3.2582450223483708,ThompsonSamplingBandit
3,3.204119092050522,ThompsonSamplingBandit
3,1.562571151091647,ThompsonSamplingBandit
3,2.1295068814542524,ThompsonSamplingBandit
3,3.819349314407993,ThompsonSamplingBandit
3,5.178201111520847,ThompsonSamplingBandit
3,3.9616845111957324,ThompsonSamplingBandit
3,3.431104837245483,ThompsonSamplingBandit
3,2.7378952997403445,ThompsonSamplingBandit
3,3.55027819320467,ThompsonSamplingBandit
3,3.280470409843554,ThompsonSamplingBandit
3,5.507408103082991,ThompsonSamplingBandit
3,5.049785344467329,ThompsonSamplingBandit
3,3.7295741812700283,ThompsonSamplingBandit
3,1.3794516291743921,ThompsonSamplingBandit
3,2.44279080564516,ThompsonSamplingBandit
3,5.389595963496724,ThompsonSamplingBandit
3,4.629857968877391,ThompsonSamplingBandit
3,2.963616080832819,ThompsonSamplingBandit
3,4.414518132993669,ThompsonSamplingBandit
3,1.6654050766718558,ThompsonSamplingBandit
3,2.756577649481965,ThompsonSamplingBandit
3,5.318354640029837,ThompsonSamplingBandit
3,5.377365975499686,ThompsonSamplingBandit
3,3.2030322364497468,ThompsonSamplingBandit
3,5.248876603169465,ThompsonSamplingBandit
3,3.3755110785537874,ThompsonSamplingBandit
3,6.404520068953888,ThompsonSamplingBandit
3,4.493961142999235,ThompsonSamplingBandit
3,3.088568432859681,ThompsonSamplingBandit
3,2.707796299198801,ThompsonSamplingBandit
3,3.6371132069764363,ThompsonSamplingBandit
3,4.111583787480889,ThompsonSamplingBandit
3,3.306402827202572,ThompsonSamplingBandit
3,4.635908302274711,ThompsonSamplingBandit
3,5.0911725487696105,ThompsonSamplingBandit
3,6.186585771271412,ThompsonSamplingBandit
3,3.9078717350859002,ThompsonSamplingBandit
3,3.580697553578648,ThompsonSamplingBandit
3,3.3585024006138324,ThompsonSamplingBandit
3,5.158746897963672,ThompsonSamplingBandit
3,3.9806932174661305,ThompsonSamplingBandit
3,4.125957151625054,ThompsonSamplingBandit
3,3.6789400046286023,ThompsonSamplingBandit
3,4.953628418933571,ThompsonSamplingBandit
3,4.233684296583272,ThompsonSamplingBandit
3,4.025196182175149,ThompsonSamplingBandit
3,5.238031893319343,ThompsonSamplingBandit
3,2.1836860525332513,ThompsonSamplingBandit
3,4.5138003844621455,ThompsonSamplingBandit
3,4.459380296184331,ThompsonSamplingBandit
3,2.768059066882039,ThompsonSamplingBandit
3,4.618893389116293,ThompsonSamplingBandit
3,3.6524856073417644,ThompsonSamplingBandit
3,3.2698129079287765,ThompsonSamplingBandit
3,2.325640815603924,ThompsonSamplingBandit
3,5.066580597887082,ThompsonSamplingBandit
3,5.010551379339888,ThompsonSamplingBandit
3,4.193484227907808,ThompsonSamplingBandit
3,4.630310543153084,ThompsonSamplingBandit
3,3.331561135237761,ThompsonSamplingBandit
3,3.651461060017482,ThompsonSamplingBandit
3,4.156000944184798,ThompsonSamplingBandit
3,4.326689470016683,ThompsonSamplingBandit
3,5.150810307797442,ThompsonSamplingBandit
3,4.649895349965011,ThompsonSamplingBandit
3,4.2521483859996465,ThompsonSamplingBandit
3,3.550830774805936,ThompsonSamplingBandit
3,3.09384915384331,ThompsonSamplingBandit
3,3.617365076887688,ThompsonSamplingBandit
3,2.9013672576546607,ThompsonSamplingBandit
3,3.5993182662170358,ThompsonSamplingBandit
3,2.9723343121863897,ThompsonSamplingBandit
3,4.3354346126695,ThompsonSamplingBandit
3,4.0349883636665,ThompsonSamplingBandit
3,4.148641760240968,ThompsonSamplingBandit
3,4.112864316677691,ThompsonSamplingBandit
3,3.9834407579493383,ThompsonSamplingBandit
3,3.6911481547290914,ThompsonSamplingBandit
3,4.1449743395856995,ThompsonSamplingBandit
3,4.553206428821277,ThompsonSamplingBandit
3,3.2533019258224676,ThompsonSamplingBandit
3,3.4293867721554827,ThompsonSamplingBandit
3,5.08500031096026,ThompsonSamplingBandit
3,2.7295659283924048,ThompsonSamplingBandit
3,5.345224849641999,ThompsonSamplingBandit
3,3.669126246133124,ThompsonSamplingBandit
3,3.4737057348309053,ThompsonSamplingBandit
3,5.066445482545554,ThompsonSamplingBandit
3,3.1003165082735884,ThompsonSamplingBandit
3,2.7970427062938628,ThompsonSamplingBandit
3,2.379863212782681,ThompsonSamplingBandit
3,3.1466171516994654,ThompsonSamplingBandit
3,3.9680181449907277,ThompsonSamplingBandit
3,3.758488424815351,ThompsonSamplingBandit
3,3.780613136196763,ThompsonSamplingBandit
3,4.682579148745571,ThompsonSamplingBandit
3,5.344878398256162,ThompsonSamplingBandit
3,4.455564664699887,ThompsonSamplingBandit
3,3.599089788661979,ThompsonSamplingBandit
3,3.4464627124792857,ThompsonSamplingBandit
3,6.559317458318915,ThompsonSamplingBandit
3,3.4461168353277527,ThompsonSamplingBandit
3,4.907061371714925,ThompsonSamplingBandit
3,3.963267742905808,ThompsonSamplingBandit
3,4.030511178494665,ThompsonSamplingBandit
3,3.4741546505067396,ThompsonSamplingBandit
3,5.626245128532853,ThompsonSamplingBandit
3,2.6776912019966788,ThompsonSamplingBandit
3,4.451009395102682,ThompsonSamplingBandit
3,4.725784099850641,ThompsonSamplingBandit
3,3.9166874606319073,ThompsonSamplingBandit
3,2.2802209381053564,ThompsonSamplingBandit
3,3.1990733712690216,ThompsonSamplingBandit
3,4.18465608539082,ThompsonSamplingBandit
3,5.000944966401153,ThompsonSamplingBandit
3,6.202450339101123,ThompsonSamplingBandit
3,4.126408405704688,ThompsonSamplingBandit
3,4.977170498980944,ThompsonSamplingBandit
3,4.536348359721249,ThompsonSamplingBandit
3,6.9378042145107965,ThompsonSamplingBandit
3,3.8079339804510393,ThompsonSamplingBandit
3,2.284518074380733,ThompsonSamplingBandit
3,2.6520514526198333,ThompsonSamplingBandit
3,5.146589748698342,ThompsonSamplingBandit
3,3.405464157792049,ThompsonSamplingBandit
3,3.145735960545653,ThompsonSamplingBandit
3,4.367023304786936,ThompsonSamplingBandit
3,4.819056356866454,ThompsonSamplingBandit
3,4.174580601282416,ThompsonSamplingBandit
3,5.385910896796572,ThompsonSamplingBandit
3,3.9664773237307274,ThompsonSamplingBandit
3,5.402367176950763,ThompsonSamplingBandit
3,4.714060489463508,ThompsonSamplingBandit
3,3.5956431496306984,ThompsonSamplingBandit
3,2.8357302301356637,ThompsonSamplingBandit
3,2.50483862251634,ThompsonSamplingBandit
3,3.798213061691408,ThompsonSamplingBandit
3,5.928820127089722,ThompsonSamplingBandit
3,5.625714584214809,ThompsonSamplingBandit
3,3.692780169109648,ThompsonSamplingBandit
3,4.429617701236813,ThompsonSamplingBandit
3,3.750406409552171,ThompsonSamplingBandit
3,3.786569672507799,ThompsonSamplingBandit
3,5.2976874648472645,ThompsonSamplingBandit
3,4.604523068582593,ThompsonSamplingBandit
3,3.641955053414688,ThompsonSamplingBandit
3,3.184441725322765,ThompsonSamplingBandit
3,4.089826205660961,ThompsonSamplingBandit
3,3.6414148807366433,ThompsonSamplingBandit
3,2.9468562115223964,ThompsonSamplingBandit
3,1.8639442089429985,ThompsonSamplingBandit
3,5.1504976947175045,ThompsonSamplingBandit
3,5.349202941788324,ThompsonSamplingBandit
3,4.618387101243943,ThompsonSamplingBandit
3,3.803251935139481,ThompsonSamplingBandit
3,2.9954193390635115,ThompsonSamplingBandit
3,4.032104032479534,ThompsonSamplingBandit
3,3.2899601899934745,ThompsonSamplingBandit
3,3.77069145083254,ThompsonSamplingBandit
3,2.733926658422142,ThompsonSamplingBandit
3,3.6920095791272,ThompsonSamplingBandit
3,4.886752084553304,ThompsonSamplingBandit
3,4.533599423494941,ThompsonSamplingBandit
3,5.471071597341686,ThompsonSamplingBandit
3,3.161715857872509,ThompsonSamplingBandit
3,3.804576071708129,ThompsonSamplingBandit
3,4.260693352337488,ThompsonSamplingBandit
3,5.096117007169084,ThompsonSamplingBandit
3,5.889132944622723,ThompsonSamplingBandit
3,3.951624405533608,ThompsonSamplingBandit
3,4.227203344892423,ThompsonSamplingBandit
3,3.3391197453212498,ThompsonSamplingBandit
3,4.151186872467743,ThompsonSamplingBandit
3,2.5512613483535915,ThompsonSamplingBandit
3,4.126096266314926,ThompsonSamplingBandit
3,4.134222330065898,ThompsonSamplingBandit
3,4.8887931849706625,ThompsonSamplingBandit
3,3.789386683699941,ThompsonSamplingBandit
3,4.164923828167498,ThompsonSamplingBandit
3,3.226145275991653,ThompsonSamplingBandit
3,2.6583797470906596,ThompsonSamplingBandit
3,3.6746008593893955,ThompsonSamplingBandit
3,3.208781988609712,ThompsonSamplingBandit
3,3.9879213771907867,ThompsonSamplingBandit
3,4.116976082362654,ThompsonSamplingBandit
3,5.43803202762594,ThompsonSamplingBandit
3,4.252653302991916,ThompsonSamplingBandit
3,3.923071388258095,ThompsonSamplingBandit
3,4.219631797756342,ThompsonSamplingBandit
3,3.6639011389487117,ThompsonSamplingBandit
3,4.6946142421608945,ThompsonSamplingBandit
3,4.872194152561821,ThompsonSamplingBandit
3,4.517605217257176,ThompsonSamplingBandit
3,3.916129616211969,ThompsonSamplingBandit
3,4.009156975527388,ThompsonSamplingBandit
3,4.029706805830474,ThompsonSamplingBandit
3,6.408695028681564,ThompsonSamplingBandit
3,4.32098144330918,ThompsonSamplingBandit
3,2.574097766062171,ThompsonSamplingBandit
3,3.6740639342744976,ThompsonSamplingBandit
3,5.674180373590332,ThompsonSamplingBandit
3,4.373255809055993,ThompsonSamplingBandit
3,3.5709815641291986,ThompsonSamplingBandit
3,3.502612804903902,ThompsonSamplingBandit
3,1.6984934699729695,ThompsonSamplingBandit
3,5.722881141452797,ThompsonSamplingBandit
3,6.04190069865812,ThompsonSamplingBandit
3,3.439149893341626,ThompsonSamplingBandit
3,4.610282486570252,ThompsonSamplingBandit
3,4.005593029646021,ThompsonSamplingBandit
3,3.910210727740194,ThompsonSamplingBandit
3,3.3558546813212775,ThompsonSamplingBandit
3,4.29094603621297,ThompsonSamplingBandit
3,5.05912448726194,ThompsonSamplingBandit
3,3.24298100941063,ThompsonSamplingBandit
3,3.850084004701324,ThompsonSamplingBandit
3,2.8368924376338382,ThompsonSamplingBandit
3,3.9138280781289048,ThompsonSamplingBandit
3,4.826876190384981,ThompsonSamplingBandit
3,4.421922253382193,ThompsonSamplingBandit
3,2.9608960493963727,ThompsonSamplingBandit
3,4.733744578138014,ThompsonSamplingBandit
3,5.179971955528472,ThompsonSamplingBandit
3,5.274774577122427,ThompsonSamplingBandit
3,5.406653277808996,ThompsonSamplingBandit
3,4.591040849837658,ThompsonSamplingBandit
3,2.130783849382584,ThompsonSamplingBandit
3,3.5124366397901023,ThompsonSamplingBandit
3,2.494160630095873,ThompsonSamplingBandit
3,3.728473497241849,ThompsonSamplingBandit
3,5.083442210537944,ThompsonSamplingBandit
3,4.416078177816666,ThompsonSamplingBandit
3,3.984966865035083,ThompsonSamplingBandit
3,5.379881104148484,ThompsonSamplingBandit
3,4.929558781006865,ThompsonSamplingBandit
3,4.22637684338906,ThompsonSamplingBandit
3,2.4830894549647136,ThompsonSamplingBandit
3,5.074000087977066,ThompsonSamplingBandit
3,3.006214105326485,ThompsonSamplingBandit
3,3.8365491696960214,ThompsonSamplingBandit
3,5.09723637572239,ThompsonSamplingBandit
3,4.650812938086376,ThompsonSamplingBandit
3,2.3120961283386987,ThompsonSamplingBandit
3,4.339914772747627,ThompsonSamplingBandit
3,5.757655137483373,ThompsonSamplingBandit
3,3.529792205801162,ThompsonSamplingBandit
3,3.878051439774679,ThompsonSamplingBandit
3,4.628488065547483,ThompsonSamplingBandit
3,5.028384332325922,ThompsonSamplingBandit
3,4.064924388336532,ThompsonSamplingBandit
3,4.976408800809878,ThompsonSamplingBandit
3,4.2951375058364265,ThompsonSamplingBandit
3,5.2587818668243305,ThompsonSamplingBandit
3,5.023017053363357,ThompsonSamplingBandit
3,5.50699088548668,ThompsonSamplingBandit
3,6.657469747398551,ThompsonSamplingBandit
3,3.487537073487667,ThompsonSamplingBandit
3,5.066413815080631,ThompsonSamplingBandit
3,3.9482748759044712,ThompsonSamplingBandit
3,5.4553104085152295,ThompsonSamplingBandit
3,2.253411683768273,ThompsonSamplingBandit
3,2.3395402652778183,ThompsonSamplingBandit
3,4.776193207326109,ThompsonSamplingBandit
3,3.509364906394893,ThompsonSamplingBandit
3,5.147241368968378,ThompsonSamplingBandit
3,4.722070916524553,ThompsonSamplingBandit
3,5.196528257132452,ThompsonSamplingBandit
3,2.8425611501113854,ThompsonSamplingBandit
3,2.960668185555697,ThompsonSamplingBandit
3,4.005846561921415,ThompsonSamplingBandit
3,2.50098272310668,ThompsonSamplingBandit
3,3.074029590292726,ThompsonSamplingBandit
3,2.8658769025421265,ThompsonSamplingBandit
3,2.1008018432456,ThompsonSamplingBandit
3,4.857565784167974,ThompsonSamplingBandit
3,2.572812242187891,ThompsonSamplingBandit
3,4.372769188441754,ThompsonSamplingBandit
3,2.923352506705926,ThompsonSamplingBandit
3,2.396379067638269,ThompsonSamplingBandit
3,3.225338785970761,ThompsonSamplingBandit
3,5.12356155591453,ThompsonSamplingBandit
3,5.202354629438105,ThompsonSamplingBandit
3,4.876828637867357,ThompsonSamplingBandit
3,4.3890524469927295,ThompsonSamplingBandit
3,3.7828549790829498,ThompsonSamplingBandit
3,3.993821966029046,ThompsonSamplingBandit
3,3.681853869939969,ThompsonSamplingBandit
3,5.62111128944618,ThompsonSamplingBandit
3,0.9065830621026576,ThompsonSamplingBandit
3,4.213802688209676,ThompsonSamplingBandit
3,3.1996937532791527,ThompsonSamplingBandit
3,3.0065650956129213,ThompsonSamplingBandit
3,5.172127497559743,ThompsonSamplingBandit
3,5.276109021526618,ThompsonSamplingBandit
3,2.969018986222203,ThompsonSamplingBandit
3,3.7990009531292612,ThompsonSamplingBandit
3,3.0254432957221282,ThompsonSamplingBandit
3,5.45325279500577,ThompsonSamplingBandit
3,3.705330017628796,ThompsonSamplingBandit
3,4.560831248282012,ThompsonSamplingBandit
3,5.103272702298608,ThompsonSamplingBandit
3,3.5888254158804966,ThompsonSamplingBandit
3,3.6274812378960637,ThompsonSamplingBandit
3,4.252481291210443,ThompsonSamplingBandit
3,3.257512357603156,ThompsonSamplingBandit
3,3.8437630203058255,ThompsonSamplingBandit
3,4.489661700508005,ThompsonSamplingBandit
3,4.72897273743579,ThompsonSamplingBandit
3,5.305014645494801,ThompsonSamplingBandit
3,4.399242459107106,ThompsonSamplingBandit
3,4.314372974238503,ThompsonSamplingBandit
3,4.324335416764805,ThompsonSamplingBandit
3,3.1344292586354623,ThompsonSamplingBandit
3,3.503909686702573,ThompsonSamplingBandit
3,2.7709782087670494,ThompsonSamplingBandit
3,3.5678541179469687,ThompsonSamplingBandit
3,4.387720219945146,ThompsonSamplingBandit
3,3.4140688626265883,ThompsonSamplingBandit
3,4.785021998396634,ThompsonSamplingBandit
3,4.794956498398337,ThompsonSamplingBandit
3,2.408244814229983,ThompsonSamplingBandit
3,6.011167481211267,ThompsonSamplingBandit
3,3.5248167181388776,ThompsonSamplingBandit
3,3.9519298437076293,ThompsonSamplingBandit
3,4.812186314277524,ThompsonSamplingBandit
3,5.1980934216396735,ThompsonSamplingBandit
3,3.459933611917458,ThompsonSamplingBandit
3,4.230095367025433,ThompsonSamplingBandit
3,4.488131484115845,ThompsonSamplingBandit
3,3.3364099089469983,ThompsonSamplingBandit
3,5.171327515990068,ThompsonSamplingBandit
3,6.469180728198804,ThompsonSamplingBandit
3,4.3642219091877985,ThompsonSamplingBandit
3,5.158668124512013,ThompsonSamplingBandit
3,3.9106809709555135,ThompsonSamplingBandit
3,2.8782553035777294,ThompsonSamplingBandit
3,5.7614763182707875,ThompsonSamplingBandit
3,3.584670042810745,ThompsonSamplingBandit
3,5.2076793127906615,ThompsonSamplingBandit
3,6.071000696449868,ThompsonSamplingBandit
3,3.5085102931920127,ThompsonSamplingBandit
3,1.915301897581256,ThompsonSamplingBandit
3,4.125127288658559,ThompsonSamplingBandit
3,4.978689806070835,ThompsonSamplingBandit
3,5.662570531605707,ThompsonSamplingBandit
3,3.4858118098749094,ThompsonSamplingBandit
3,3.761111734077386,ThompsonSamplingBandit
3,4.496053922481902,ThompsonSamplingBandit
3,3.5104383746155308,ThompsonSamplingBandit
3,4.579890573122167,ThompsonSamplingBandit
3,4.934080434333326,ThompsonSamplingBandit
3,3.746064738978408,ThompsonSamplingBandit
3,3.9634894414219,ThompsonSamplingBandit
3,2.742096660100447,ThompsonSamplingBandit
3,3.9520724756068315,ThompsonSamplingBandit
3,4.307380344924985,ThompsonSamplingBandit
3,5.830432152923712,ThompsonSamplingBandit
3,3.981355330068161,ThompsonSamplingBandit
3,3.016903221219562,ThompsonSamplingBandit
3,5.787562627060328,ThompsonSamplingBandit
3,5.105329472681842,ThompsonSamplingBandit
3,4.3545393478019925,ThompsonSamplingBandit
3,3.44494123032152,ThompsonSamplingBandit
3,4.457193931150645,ThompsonSamplingBandit
3,3.0863255830435046,ThompsonSamplingBandit
3,2.9754977004690106,ThompsonSamplingBandit
3,4.588371434309175,ThompsonSamplingBandit
3,3.3603612858323064,ThompsonSamplingBandit
3,4.367733312701765,ThompsonSamplingBandit
3,1.8199894745178762,ThompsonSamplingBandit
3,3.8187889487914153,ThompsonSamplingBandit
3,5.540525933554372,ThompsonSamplingBandit
3,3.665727374290799,ThompsonSamplingBandit
3,1.76234480595061,ThompsonSamplingBandit
3,4.776477985595898,ThompsonSamplingBandit
3,2.4511798681609136,ThompsonSamplingBandit
3,4.745886668921519,ThompsonSamplingBandit
3,4.311307821595312,ThompsonSamplingBandit
3,3.685370868525095,ThompsonSamplingBandit
3,3.080007957240453,ThompsonSamplingBandit
3,2.7795529138644177,ThompsonSamplingBandit
3,4.371375232619726,ThompsonSamplingBandit
3,4.286912366183082,ThompsonSamplingBandit
3,4.879404862466118,ThompsonSamplingBandit
3,3.1751489707740665,ThompsonSamplingBandit
3,4.230588118262963,ThompsonSamplingBandit
3,3.6508541629081144,ThompsonSamplingBandit
3,3.831704989114416,ThompsonSamplingBandit
3,4.2370230964209545,ThompsonSamplingBandit
3,5.497211886449619,ThompsonSamplingBandit
3,5.082440032540932,ThompsonSamplingBandit
3,4.058081782055479,ThompsonSamplingBandit
3,4.593340417751364,ThompsonSamplingBandit
3,4.363656544258207,ThompsonSamplingBandit
3,3.7154744065932572,ThompsonSamplingBandit
3,4.960125612136343,ThompsonSamplingBandit
3,4.038763665478307,ThompsonSamplingBandit
3,3.9857359091565727,ThompsonSamplingBandit
3,4.558037443284372,ThompsonSamplingBandit
3,3.7355066751140953,ThompsonSamplingBandit
3,3.8150957258951133,ThompsonSamplingBandit
3,3.433344766087184,ThompsonSamplingBandit
3,4.919696104805045,ThompsonSamplingBandit
3,4.859210239640534,ThompsonSamplingBandit
3,4.734115168563328,ThompsonSamplingBandit
3,3.1910691709676997,ThompsonSamplingBandit
3,4.611114734133887,ThompsonSamplingBandit
3,2.8453167254619673,ThompsonSamplingBandit
3,3.7387490281141775,ThompsonSamplingBandit
3,3.6347167690088007,ThompsonSamplingBandit
3,3.4949494879049174,ThompsonSamplingBandit
3,3.2101109649451742,ThompsonSamplingBandit
3,3.574192404477953,ThompsonSamplingBandit
3,4.073319944718457,ThompsonSamplingBandit
3,3.445097812334787,ThompsonSamplingBandit
3,4.224228766010386,ThompsonSamplingBandit
3,5.321867709760451,ThompsonSamplingBandit
3,3.239512804489472,ThompsonSamplingBandit
3,4.210408461307421,ThompsonSamplingBandit
3,3.428268108413386,ThompsonSamplingBandit
3,5.063542648781822,ThompsonSamplingBandit
3,4.593315497117333,ThompsonSamplingBandit
3,4.43184716936548,ThompsonSamplingBandit
3,3.459396158084286,ThompsonSamplingBandit
3,5.4076778290121394,ThompsonSamplingBandit
3,6.009094666611549,ThompsonSamplingBandit
3,4.014009702436516,ThompsonSamplingBandit
3,3.3503428683454555,ThompsonSamplingBandit
3,2.2889827987800047,ThompsonSamplingBandit
3,4.165916234062853,ThompsonSamplingBandit
3,4.992666653363425,ThompsonSamplingBandit
3,3.809920194199926,ThompsonSamplingBandit
3,5.214046914888177,ThompsonSamplingBandit
3,5.198805044632082,ThompsonSamplingBandit
3,2.5059348334644653,ThompsonSamplingBandit
3,4.393232060415154,ThompsonSamplingBandit
3,3.7332976207341324,ThompsonSamplingBandit
3,4.040512125605611,ThompsonSamplingBandit
3,3.8834934757856514,ThompsonSamplingBandit
3,5.392303037061528,ThompsonSamplingBandit
3,5.181347453442115,ThompsonSamplingBandit
3,3.481148729676618,ThompsonSamplingBandit
3,4.825072555484301,ThompsonSamplingBandit
3,4.909025567508906,ThompsonSamplingBandit
3,2.7675185585200266,ThompsonSamplingBandit
3,4.323917729267367,ThompsonSamplingBandit
3,4.226872697837611,ThompsonSamplingBandit
3,3.713671105294693,ThompsonSamplingBandit
3,3.9984154249811046,ThompsonSamplingBandit
3,3.450256506797573,ThompsonSamplingBandit
3,4.459703527882742,ThompsonSamplingBandit
3,4.091561173971463,ThompsonSamplingBandit
3,4.3987565341146535,ThompsonSamplingBandit
3,4.008036206380111,ThompsonSamplingBandit
3,5.739743256990156,ThompsonSamplingBandit
3,4.3638933523273025,ThompsonSamplingBandit
3,3.1364424001810756,ThompsonSamplingBandit
3,2.5144376861102584,ThompsonSamplingBandit
3,1.9187024320487387,ThompsonSamplingBandit
3,3.538282311783925,ThompsonSamplingBandit
3,3.802446925604479,ThompsonSamplingBandit
3,5.240041288889126,ThompsonSamplingBandit
3,2.976629616222772,ThompsonSamplingBandit
3,4.613038703036575,ThompsonSamplingBandit
3,2.642102986483056,ThompsonSamplingBandit
3,4.666820682521159,ThompsonSamplingBandit
3,5.116167019995294,ThompsonSamplingBandit
3,3.4654800685846014,ThompsonSamplingBandit
3,2.931072885869069,ThompsonSamplingBandit
3,3.493832295816239,ThompsonSamplingBandit
3,2.1302512956757393,ThompsonSamplingBandit
3,4.1646712999997275,ThompsonSamplingBandit
3,5.115529633591793,ThompsonSamplingBandit
3,5.337609373028885,ThompsonSamplingBandit
3,4.830516212847916,ThompsonSamplingBandit
3,2.6128697116102417,ThompsonSamplingBandit
3,4.349703926190519,ThompsonSamplingBandit
3,3.605017139008476,ThompsonSamplingBandit
3,3.43171103018831,ThompsonSamplingBandit
3,4.176143658824003,ThompsonSamplingBandit
3,3.8676162888700247,ThompsonSamplingBandit
3,3.6452503661697944,ThompsonSamplingBandit
3,3.602452214846426,ThompsonSamplingBandit
3,4.301179291103878,ThompsonSamplingBandit
3,4.398447699585181,ThompsonSamplingBandit
3,2.9025045989909937,ThompsonSamplingBandit
3,4.011473508943231,ThompsonSamplingBandit
3,4.552783031283763,ThompsonSamplingBandit
3,4.446859214229265,ThompsonSamplingBandit
3,4.193471154541309,ThompsonSamplingBandit
3,4.128908096271794,ThompsonSamplingBandit
3,1.3779197561590837,ThompsonSamplingBandit
3,3.7431457225188796,ThompsonSamplingBandit
3,6.378251614030246,ThompsonSamplingBandit
3,5.542001926016772,ThompsonSamplingBandit
3,4.41755205082694,ThompsonSamplingBandit
3,4.863868195505604,ThompsonSamplingBandit
3,7.274484205870424,ThompsonSamplingBandit
3,5.408853692307714,ThompsonSamplingBandit
3,2.7849039157744206,ThompsonSamplingBandit
3,2.264495855535575,ThompsonSamplingBandit
3,3.7619392325407004,ThompsonSamplingBandit
3,5.315639991838427,ThompsonSamplingBandit
3,2.846274848320115,ThompsonSamplingBandit
3,3.5106744142225823,ThompsonSamplingBandit
3,2.6693413050862485,ThompsonSamplingBandit
3,2.135548974545581,ThompsonSamplingBandit
3,2.357338225665165,ThompsonSamplingBandit
3,2.971939700009732,ThompsonSamplingBandit
3,3.4414808751827044,ThompsonSamplingBandit
3,3.2179251845191756,ThompsonSamplingBandit
3,5.048638355908695,ThompsonSamplingBandit
3,4.106825238010114,ThompsonSamplingBandit
3,3.25911100168506,ThompsonSamplingBandit
3,4.073841629923689,ThompsonSamplingBandit
3,2.4873641968254674,ThompsonSamplingBandit
3,5.395295157556997,ThompsonSamplingBandit
3,3.1724042090819102,ThompsonSamplingBandit
3,4.877039430311065,ThompsonSamplingBandit
3,3.5571997557188744,ThompsonSamplingBandit
3,4.288180529009269,ThompsonSamplingBandit
